indice_tiempo,ica_importaciones_brasil,ica_importaciones_paraguay,ica_importaciones_uruguay,ica_importaciones_venezuela,ica_importaciones_total_mercosur,ica_importaciones_bolivia,ica_importaciones_chile,ica_importaciones_colombia,ica_importaciones_mexico,ica_importaciones_peru,ica_importaciones_alianza_pacifico,ica_importaciones_ecuador,ica_importaciones_resto_al,ica_importaciones_total_resto_al,ica_importaciones_canada,ica_importaciones_estados_unidos,ica_importaciones_alemania,ica_importaciones_autria,ica_importaciones_belgica,ica_importaciones_espana,ica_importaciones_francia,ica_importaciones_italia,ica_importaciones_paises_bajos,ica_importaciones_polonia,ica_importaciones_portugal,ica_importaciones_reino_unido,ica_importaciones_resto_ue_28,ica_importaciones_total_ue_28,ica_importaciones_suiza,ica_importaciones_india,ica_importaciones_rusia,ica_importaciones_china,ica_importaciones_corea,ica_importaciones_indonesia,ica_importaciones_japon,ica_importaciones_tailandia,ica_importaciones_taiwan,ica_importaciones_vietnam,ica_importaciones_resto_pacifico,ica_importaciones_total_pacifico,ica_importaciones_israel,ica_importaciones_australia,ica_importaciones_nueva_zelanda,ica_importaciones_angola,ica_importaciones_argelia,ica_importaciones_egipto,ica_importaciones_marruecos,ica_importaciones_sudafrica,ica_importaciones_resto_africa,ica_importaciones_total_africa,ica_importaciones_resto_mundo,ica_importaciones_totales,ica_participacion_importaciones_aladi_total,ica_importaciones_asean,ica_importaciones_medio_oriente,ica_participacion_import_mercado_comun_centroamericano,ica_participacion_importaciones_can_total,ica_importaciones_total_nafta
2006-08-01,1150.47244053656,43.24904691919,27.22704844659,1.33959450461,1222.288128,41.10314324467,57.70486585149,9.54018361864,111.62362395458,5.27881002616,184.147488,7.53463190814,9.9632208091,1465.036672,17.1388750451,364.91870362714,145.90570434311,10.28046417927,22.50785263301,52.4646542359,100.56494548333,85.24498351107,17.69437663049,3.0281122848,16.27513720571,58.81646509688,548.537792,35.75512616048,22.65638422088,37.02754351135,38.90743344859,295.81552025937,36.9891639375,15.46212938904,87.28745477484,35.20470130109,25.62707526057,3.10366976525,37.7807013502,537.2704,14.68010056648,15.88651083154,0.9505045771,0.0,7.008e-05,0.1715692884,7.26409430722,17.26865211794,1.35347539849,26.057862,191.72482514891,3280.7936,1456.974374,91.93796,14.847956,1.870515,63.456761,493.681261
2006-09-01,1037.40861156043,40.74268490426,28.27044589456,1.91738861345,1108.339072,23.03439090491,49.01413956619,5.08952887924,108.12544336184,3.89496650105,166.12408,6.38100308086,7.92897012168,1311.807488,19.16192353587,471.7604270503,128.28293374031,10.30046189033,34.88390935792,46.51606435833,93.22802187386,82.37998304465,31.81211431709,7.31006008133,3.58120794706,70.00619123717,535.894976,27.5940246857,18.23565401117,26.07716766198,23.66125304125,293.49305538247,39.11455058586,16.15962197845,88.77250353135,42.65016402432,27.29800322285,3.76609762437,41.09359853482,552.347584,7.93404478325,14.63215990818,0.9273616976,0.01432299023,0.03379282031,2.77765063942,2.43821370967,9.37313188375,1.90631036951,16.543422,170.44374201598,3169.4272,1305.935344,104.599059,18.468425,2.091063,38.399885,599.035759
2006-10-01,1137.01515674709,51.02917152919,27.2606853663,1.37198626169,1216.676992,32.0469544273,57.08462182903,4.59525172279,133.21426880026,4.79336888222,199.687504,6.39141182383,7.7299129956,1462.532736,17.36677323883,335.62931393968,144.86649760834,9.49851273753,18.3308407422,50.90886157787,140.79281757731,73.80148633522,24.48794863179,6.07378855771,3.52211976027,91.98385679636,603.579072,39.31232043423,31.53657453948,29.04921325858,24.80187246817,338.47588037461,34.67882058794,16.61126534573,82.05950001787,42.69821273195,24.65050000347,5.0380565077,50.46608636277,594.678336,9.86884393293,7.38446061537,0.99824316087,0.0,0.0,1.84884120882,0.1082667403,10.07411779899,0.47111553465,12.502341,125.18619408184,3255.113984,1457.097073,116.016321,18.32457,1.25936,47.826998,485.301176
2006-11-01,1117.91848196815,46.40682850768,29.19222873301,1.45026987122,1194.967808,17.51555192378,49.22959365272,5.29703105889,115.54216076904,5.47258953416,175.541376,9.59850525653,15.82498508692,1413.448192,18.40232169546,392.60623520908,153.89545299527,11.29006626851,16.68809427509,57.88980720098,105.71159802921,77.91603439313,15.76503698686,4.08951802012,4.431411135,73.48663659737,553.328576,32.16489672703,32.66514859671,29.66912121329,12.97731301876,355.77654860345,36.34532859375,18.20775207625,93.84529384513,38.7666787109,24.89112906764,7.36606699425,49.13539836533,624.334208,5.31454712868,8.82231829216,1.39030419854,0.0,0.0,8.64634767717,1.53195628963,11.52816971879,0.11444199988,21.820916,122.45105899954,3237.230336,1399.189692,114.661371,5.502277,1.431044,37.883676,526.550715
2006-12-01,980.81503200376,47.96283640826,24.50728354511,1.41057116247,1054.695744,17.15246583173,41.83724469876,3.0754242946,85.66900576496,3.74132840059,134.323008,7.52987705752,10.00135957189,1223.7024,13.89924756819,349.0340230864,110.12203675308,10.02664259694,14.86296079981,53.38970249243,64.30971546258,77.34531997863,14.85067033774,3.88070006924,6.20221990379,62.16784183137,450.556864,33.39906133652,21.17612380259,23.24803264327,10.21196119965,302.24813538675,37.41492126837,14.1864984229,80.48827678396,37.12871668935,20.94796983601,4.80018391939,35.59511105562,532.809824,11.64468287704,2.83294554209,1.34890053304,0.0,6.459e-05,0.25477887183,0.11977921095,12.28836692786,0.23559125189,12.898581,103.0309882942,2756.394496,1215.642617,92.403128,11.973465,1.678109,31.499091,448.602291
2007-01-01,920.00352466836,67.74578147866,24.01531543391,1.98388303774,1013.74848,20.18366242675,54.09797266518,4.66087706097,77.7983047113,15.54317252012,152.10032,7.51567788859,10.55214277765,1204.100224,24.82179768189,380.13767633972,147.00797949716,14.11401131235,16.85091566475,54.8082467761,93.97285478258,88.74479724783,21.04474676411,12.32859146715,11.21364827207,77.79491726393,570.294912,32.41422826745,17.96190526627,24.22170794816,12.59485024426,330.10221193223,38.59807938293,15.89772415602,88.21442392691,32.70237087976,30.26368288667,3.7669910638,37.51125071665,577.056704,8.15827160975,25.58603900324,1.44331928904,0.0,0.00010963,0.16833172022,1.58946467451,10.95055333954,1.0666718015,13.775131,90.88956613869,2951.042048,1194.96558418,90.56390587,13.69018569,2.27017694,47.90338975,482.75778068
2007-02-01,970.52578534203,80.60914087264,26.16910079571,1.0677930038,1078.37184,13.48541005784,43.45550576254,3.54819703964,109.91825918053,4.37249308458,161.294448,7.72797993848,6.55068068833,1267.4304,15.81316924791,333.86082003174,139.74674199045,14.9930997515,13.55427729725,63.1557328414,51.42608419591,73.39622902449,10.72442533925,13.12827586851,12.0084334794,56.72787173605,480.846144,31.98497531956,24.82793776261,29.44012490507,3.42037373801,289.28922918755,29.01002838548,15.20330593403,68.55077366383,30.77340515147,23.04958665471,4.04691850267,29.29667765504,489.219936,4.62659514053,21.04664400063,0.68875549257,0.0,0.00131638,0.1741986438,0.2183742889,7.8891289426,0.27637441199,8.559393,111.00098209257,2790.781184,1263.51870799,80.06882403,5.27373628,1.54773812,29.13408012,459.59224967
2007-03-01,1181.90840659081,94.02710380587,45.70146201331,1.83249854744,1323.46944,23.87634824039,53.83938557523,6.02352894753,99.64789208219,6.01031989907,165.52112,11.30133194533,12.22264454659,1536.390912,22.83575438448,416.7034525418,159.21786246334,12.1119100501,26.1943996518,76.93281041213,112.38562678033,82.98650714838,14.30260219477,5.68549889407,4.623632441,73.30919972437,600.674496,32.92441516382,24.0733675231,27.96975138593,9.80097165427,352.94038753696,30.23562947358,14.18838109022,121.62666112194,32.69075379849,22.80728112866,2.8944637158,38.68070324208,616.064256,11.63700016261,2.99888293141,0.85691965559,0.0,0.00097189001,0.09510293947,6.87834529145,14.75405637716,0.79609737258,22.524574,129.57987707203,3422.110208,1526.18962723,89.84247201,12.81213172,2.08051172,47.21152785,539.18709669
2007-04-01,1026.43431257942,94.53487132498,28.90870652062,4.83093100495,1154.708864,18.15916580971,47.38874525554,9.42627750302,97.72133394485,11.69077474629,166.227136,8.34358598575,11.21103338933,1358.649728,27.42803242552,385.15798350252,132.58157308231,15.04685542176,21.16178166668,59.05382992956,71.68192232688,83.037893672,20.07019977204,9.10036954031,5.53612130405,68.38008615165,527.128864,41.478219957,18.84365434052,25.88047628441,28.32589518035,290.81033727754,29.2765289676,13.64556741372,99.29050094667,33.40536702495,21.84730314871,2.41756319966,41.99545585792,532.688608,6.12444776256,8.77785897935,2.23044239999,0.00010685,0.00385019991,2.44661234241,1.88451782455,6.03488030191,10.21256317726,20.58253,119.07971132042,3060.898304,1349.61784346,92.58414385,6.32094627,3.18438092,47.61980333,509.54140193
2007-05-01,1250.7652480321,99.70570426808,35.97410965745,1.60043260025,1388.04544,19.98231206104,59.72065540162,5.00161134818,150.08552520935,7.16795158977,221.975744,7.20559950044,11.81284808331,1649.021952,17.09776061835,355.260899716,162.36997410343,11.61336419782,22.44746493246,72.08908991617,66.82554032362,82.56136961939,16.66076396171,3.70230677259,5.10272125686,107.45709762145,587.363776,36.53406532765,22.41154757106,28.21796634779,33.55419293921,368.64811877317,40.3814257518,15.20791691085,96.4970688672,34.38488115979,23.65057766234,2.59647375532,36.17488880308,617.541376,7.14626811585,14.52489135352,1.15996584229,0.0,2.45254579005,0.27181140147,13.16971302948,15.42117139618,2.49983799837,33.81508,175.00010395512,3542.11584,1639.0335083,89.36878902,9.37131477,2.48332884,39.3574739,521.29650692
2007-06-01,1150.59049115005,86.31450176321,37.10984966505,1.88251079024,1275.897344,21.4747678842,48.69539243131,8.3533069119,118.41209245938,5.8947895946,181.355584,5.31598001732,8.68254487203,1492.726272,20.39301098364,424.78243855052,153.38785838317,9.95765065758,18.91249607929,80.78125030474,69.55670129674,78.28623102861,14.41254673452,3.23513141395,5.71334324054,81.34511751446,547.8896,32.30127783709,20.60998015826,27.51970455572,44.54204847428,408.45987009696,46.84989516917,17.1691777159,83.53317311209,36.52996738907,26.62553848589,2.86989274216,43.82595016316,665.863488,7.28056347742,8.95428911331,0.94833098524,0.0,0.00443292981,6.78180233713,0.08769742013,7.83221199123,0.30141237294,15.007557,302.42151149969,3578.93888,1486.42513267,100.78359806,7.69906854,1.92481151,41.03884401,563.58754315
2007-07-01,1381.68950398008,92.23792137419,44.68110681588,1.53574674471,1520.144256,17.43606463814,65.81213048317,4.26073353503,96.9634234009,13.40384248643,180.440128,8.21434130883,24.31219927481,1750.546944,33.48476243774,370.45276551159,163.02213798357,13.80768874712,22.09381005213,70.98668510492,85.64466707887,91.62783637334,20.04434877384,12.53087788734,9.01361160103,108.1718678217,639.052224,42.10866946378,24.29851300784,32.45753295782,97.08997879106,493.89022697532,53.15363867261,16.63382254931,102.97325848218,34.63425626152,26.99439466896,4.34888885841,40.22136681099,772.849856,10.28663019609,17.88201259963,0.9741553867,0.00232646997,16.72695533,5.47865658045,5.6544152148,5.04901093887,0.54792793598,33.459292,342.97388241448,4125.80864,1729.03082702,96.94004781,10.60796174,1.45754384,43.31498126,500.9009529
2007-08-01,1361.28331324881,100.75970679575,54.92038973072,2.19637975362,1519.159808,16.29180213876,67.94082815702,8.90098750755,122.23383832031,14.34518078894,213.420832,8.88648832902,26.68301080159,1784.441984,21.21860358405,591.40531749776,236.81576399151,12.10154249008,19.43023747913,72.49816186568,80.24901656065,104.2410680707,17.15144451254,5.26402632803,9.71819087232,100.65371559655,701.603136,43.4799768753,26.84637671267,32.49103320816,98.89925626006,478.78673954749,65.40694162645,20.00120018174,114.97499993038,43.13662726263,29.52098249636,4.87141297803,42.80713355104,799.506048,18.39928045575,3.89441344029,0.9169414932,0.0,0.01734950977,8.01521053215,15.04416978092,8.34387990199,0.59386597624,32.014476,494.75944589351,4606.396416,1761.07860961,111.01612859,18.72109701,0.83688023,48.42445876,734.85775978
2007-09-01,1299.47743316688,73.41000132997,39.28385983139,1.81745662013,1413.988736,16.26865093445,62.72990105187,7.30231288993,114.83769121701,7.31473104311,192.18464,8.86071948379,33.3484558311,1664.651264,23.6947571086,477.24775836296,176.39824738178,10.58378152001,21.97209862396,59.74435621268,58.32165731237,89.60373310126,19.55748633821,9.44862458752,4.20977896151,105.18415474432,598.79136,43.7674103054,21.76480578729,38.38526719967,0.0,486.32301599206,47.19560753193,19.14751892039,90.75931006274,42.70570172617,29.42349432641,6.26021035195,45.56435351317,767.3792,9.12608254085,8.6328302992,1.2639581694,4.405e-05,0.00186858009,8.51725071464,2.51989307007,12.53805518044,6.49394145471,30.071054,322.05270980396,3963.060992,1638.48827165,115.18256757,34.64112187,1.0483219,39.74641412,613.24469852
2007-10-01,1447.83560162969,57.91828359432,47.39489941297,1.39191615932,1554.540672,8.82241065991,74.3572552376,8.49402761907,109.08829085824,19.16506531287,211.10464,11.60211468075,36.79855035943,1822.868352,38.47231599005,477.50969623499,245.59150755581,12.8836598885,25.20127746085,71.5971509968,75.91268455315,103.46341849272,54.07928994073,10.67148964105,6.19998653017,136.95985052234,783.72672,41.16642339536,28.44344573338,43.24841248661,17.09672932966,571.75002759952,52.77995507117,27.22133278556,120.19770444759,49.1073008821,33.64764121384,9.96810261706,51.00281847255,915.67488,7.50493695054,22.3662378031,1.64115644433,0.00075197003,5.65e-05,5.84395922108,0.61508339927,24.8399032852,0.46448975304,31.764244,210.16047586589,4400.477696,1795.83292258,138.4412363,30.72007505,1.96607037,48.08361819,623.60201974
2007-11-01,1394.17047643483,108.13120705759,46.33628233631,1.96399814429,1550.601984,22.65029110141,71.30449243066,13.04533803439,140.23754305464,7.56507965857,232.152448,12.52648088943,10.3280771648,1828.259328,20.75495503507,535.23899836901,236.55807360215,13.28550536436,23.95732774316,70.3569580692,124.08020212523,107.49385132954,22.35399041001,8.09890410954,7.56618215702,105.15436454538,755.028544,36.12317515586,34.46704415105,40.95534391578,7.18645589106,579.59353523847,52.30620736334,21.67163414122,113.84662408924,44.73643258604,32.90134604446,4.38295321623,49.07255557456,898.511296,25.27578988915,18.28793309214,1.20444678343,0.0,0.0,0.65883026526,3.84475788528,10.65685094743,0.81595583754,15.976395,203.35337635463,4384.499712,1822.35247592,120.25621759,32.35019215,1.69844747,55.78719008,693.93450859
2007-12-01,1275.5819762166,101.02539103368,37.2985115431,1.49240189938,1415.398272,22.28618808703,59.14250010094,12.00106433896,99.63431197033,3.54611233975,174.323984,12.50685552389,13.46468781519,1637.980032,26.65992895328,525.79887616693,178.62818749292,10.54856905144,14.44164183027,60.64254750055,169.38561053233,85.94036504232,11.70347621442,14.1140149745,5.24647562663,74.94485997962,656.671936,31.07620342361,22.5372664317,32.92839622199,6.22328778324,476.60345011116,40.69611507407,18.17783586889,99.65165928739,41.4579509176,29.69211108784,3.30752731742,45.23455640645,754.821184,9.82232161406,8.90080955335,1.35751925807,0.0,0.0,0.60943298132,4.24536128972,6.94262281795,1.88196098743,13.679378,183.9526847893,3881.333504,1627.23799325,108.71950762,33.03864243,3.24997227,50.34021985,650.72850437
2008-01-01,1433.26254260279,120.93423863908,41.06540909768,1.2654545789,1596.527616,9.92932253757,73.26562594071,18.71911591028,121.133976213,13.13799209671,226.256704,13.54924158832,15.34134856522,1861.604224,19.51442897589,700.56889169915,223.7056923963,16.96404694453,17.48195452467,86.62834643518,99.49663884727,94.4515278853,22.91977725371,5.46715657775,16.42323882191,90.31034101042,715.463232,41.61453782345,26.64607992793,41.62414117347,24.96192305536,545.98023321693,53.83712428048,21.03219803454,109.48286211642,32.55124366961,40.11961760097,9.54760821061,47.61343845324,860.164352,10.95555664362,4.21907129019,1.05466242502,0.0,0.03623160065,0.48303186818,4.24133706658,7.88801864668,13.58619259289,26.234812,188.24250614445,4481.253888,1848.56135418,111.722552,13.37925834,2.78222961,55.33567206,841.21728886
2008-02-01,1384.59724788197,122.65323680918,33.50774897889,1.70904351566,1542.467328,15.2700661105,65.49784967932,9.72684296559,101.97489269579,7.86863637371,185.068224,10.83666833387,21.01796711332,1774.660224,33.1092501946,600.62448215007,211.09173863956,17.64183390307,25.97824220693,68.1602020076,179.4041042147,86.80392780926,22.68430282299,11.06175125991,7.52255943239,70.00918838811,737.790528,37.43268228048,25.73450216732,42.72907642009,51.78471042606,475.69419954218,49.82777955262,15.69315735968,101.39872408135,33.13938343211,31.40542896898,7.765467586,38.87091153307,753.795072,17.2590481577,22.41852427539,0.65737417215,0.0,0.0254850293,0.5325849105,0.11068284925,12.38215692447,0.76259273015,13.813502,135.40056774469,4209.776896,1755.45235011,96.11940475,17.71809839,1.77483776,43.70221351,732.86171086
2008-03-01,1416.85540773721,142.24505145142,49.79475185377,1.41035983378,1610.305536,15.24235398503,65.79302153667,10.5446453686,112.43824370347,6.38073277157,195.15664,9.90733436005,10.52452020345,1841.136384,14.26789216079,408.98611326095,173.4389021728,15.08324872446,21.3845083674,79.2553150765,144.23012295004,108.41018025067,17.78096560863,7.87341049275,2.87981334078,84.28213996625,697.89984,43.28124614326,24.05433010054,33.6127987136,49.52635920556,497.93376936015,83.51110790164,17.03409408851,121.5100832497,38.9150033099,30.95529001538,4.59524739218,41.4611518518,835.915776,8.45922886504,16.86071262845,1.16248371751,0.0,0.15239131375,0.6432231642,0.09033720948,14.76608965277,0.27294943962,15.924991,215.58989252379,4163.396864,1832.7774084,103.78294423,10.12422529,1.51506925,42.07506604,531.99195929
2008-04-01,1449.2389521826,206.2257570054,53.04641128099,2.47111298769,1710.982272,13.29489170797,75.3934654094,13.32214028483,133.73870206693,10.64777935518,233.10208,9.56658468272,14.10613694359,1981.051904,28.0012553443,588.07883806264,228.09875391023,13.46938476876,24.38370675647,77.37041985225,127.67045640258,117.87226818924,18.26376299657,12.53783256183,6.79782886838,132.69418572242,816.006656,56.84803277254,25.77735108037,37.11459946215,95.89601313132,601.56929886568,72.17140566586,17.11172306397,116.20528336337,43.32154440492,35.64767468479,5.96220096799,51.78128443953,943.770432,9.96809168488,23.77642906317,3.47719113373,0.00939044004,0.00093412999,0.81626313909,30.95279449926,25.09219448182,7.6036094204,64.475188,312.1795071569,4929.573376,1969.5157943,119.58924136,11.67510467,2.14020227,46.83139626,749.81879524
2008-05-01,1623.13266289104,175.24065514075,38.73964278899,1.91582554648,1839.028736,9.43945495129,66.73118996522,8.16862849746,184.38076196806,10.19093702121,269.47152,10.48745714801,70.329371621,2198.756608,35.65474213516,521.49446083957,208.73312934761,10.98360224743,29.47695287303,129.00100489501,123.23701235683,106.77628022308,15.56661396521,11.18592219854,4.23830700279,127.43366596848,828.579968,61.94750582984,22.97743534795,35.67157209995,0.0,601.42305986232,53.66555877701,18.35881271618,129.46068611392,45.60448857478,34.84717986796,5.82941427374,50.53608015195,939.725312,13.9742142884,18.13767296955,1.48929206354,0.0,0.05783804836,0.86902034736,3.79347903101,25.98938396497,1.13137583296,31.841098,552.16235677962,5200.464896,2131.46777742,120.91499239,16.38137555,1.82516278,38.28647784,741.51164785
2008-06-01,1605.02682678098,198.8189483079,48.28266502969,2.42343503254,1854.551936,11.54282809367,72.64484093615,16.93387463738,126.15227634262,8.72320952654,224.454208,10.12177076649,105.01002546376,2205.680896,25.23929475842,500.1453077947,209.60384015232,12.15549336934,25.5724301294,72.71675124188,102.68792743933,96.43013919816,21.22473804716,8.17515531855,4.07540446974,95.98804930282,695.28032,46.6503798686,28.41713353675,33.95215005568,91.13233260378,601.74364794366,54.88685442454,19.62373986996,104.08278692592,40.4298893433,32.8150487004,5.62612053049,53.63788146757,912.845952,10.33909924862,44.65158531805,1.14886387868,0.0,0.0,12.34842991717,16.44472882893,17.84114974689,0.68064758088,47.314956,599.84403849355,5195.992064,2103.32095162,119.58402443,22.20626051,1.21014078,47.32168332,644.06129934
2008-07-01,1612.9410420911,274.71277419716,51.22589077742,1.61706058268,1940.496768,15.13656394675,109.98431983078,8.93873934629,122.17625120322,14.10562550781,255.204928,12.10836986598,66.07641156887,2289.022976,24.01492823416,714.50375083761,227.7778529582,17.85906795544,30.73703506645,113.0699037889,137.89824351532,144.45119821866,17.28704445461,6.78217031924,7.22095791786,137.34781624386,891.919296,51.48800225554,30.5453064541,42.14011707289,181.13830921747,768.26154308783,72.63705050406,21.06498784647,124.68554705152,39.06170086864,36.47018719203,8.37982582816,58.58112820165,1129.142016,12.33909336161,35.60846915217,1.21054727547,0.0,0.0,76.21146982779,10.46484748884,28.77720062985,1.48808787004,116.941608,578.30055428725,6046.827008,2225.8906188,127.9087714,14.12224336,1.24697505,50.28929875,860.6949231
2008-08-01,1635.72924287503,144.78658830699,50.25580069804,7.0069159125,1837.77856,12.35281504966,89.92317500886,29.47058224258,189.09974706443,12.13379059586,320.627296,11.61936336782,59.33992777316,2241.718016,21.97643279626,645.38153471589,218.6127619306,16.22328993823,29.20499211015,101.05412659357,72.72921210908,92.5148447883,24.31343670352,7.2401239628,7.92158778473,99.42138612271,715.144064,45.90827123586,24.7118098621,36.85338563443,36.72994203116,709.54094980488,48.17360735009,20.36551185802,101.18053205808,39.27550561756,30.66316452257,6.81825050691,51.66687403967,1007.684416,10.81093250105,19.5303149039,0.91183933784,0.0,0.00029038,2.34342234282,0.11128781198,33.21368524167,1.61739304238,37.28608,360.00843633904,5158.747136,2185.58980759,119.46799044,27.5682335,1.77671358,65.5765508,849.07940322
2008-09-01,1805.31258278792,121.02496680763,52.36451328282,0.94412900889,1979.646208,6.17005137008,120.1516348322,11.53641854642,107.25550617656,11.37146511735,250.315024,12.37631404473,9.02776077335,2257.535232,17.45081986839,579.04506169371,219.19520356399,16.08047533742,25.11005439173,69.52068403008,124.02919622277,86.77643124461,18.76429524294,18.0579097767,5.70386007938,151.38892353796,780.38912,45.7620645541,35.27726596426,65.63873615247,103.3814946487,686.05710577489,65.96550446003,30.92679506031,129.6614778876,45.95096271003,30.24317323624,9.96010753772,53.7459453265,1052.51104,7.71125823774,2.32145852971,1.0625283228,0.0,0.06403447949,20.87125676151,0.06612796028,19.13245230831,18.28365823164,58.417528,350.15306154429,5310.894592,2250.94805097,142.45824174,10.62890677,2.78760479,41.45424914,703.75077395
2008-10-01,1706.90146994414,127.23335639701,51.29942610099,2.22149792105,1887.655808,11.31382436084,93.30298046219,9.41655469342,161.13373788658,12.98196415588,276.835232,13.18375134181,23.59869652354,2212.587264,21.58103044607,681.31437064224,223.14153733309,26.14926734227,37.03870038191,95.89847915474,87.1822954934,78.89783157685,41.70370033829,15.93983236115,6.13694498899,93.62125152352,744.929856,39.2200267098,37.69971202427,42.06323254684,52.98842945158,695.63986027761,58.68647635222,21.95877064282,116.71823310028,41.34145178224,31.32972173796,11.83989321792,50.87916005169,1028.393536,8.1870056716,35.52910591664,1.26759827373,6.603e-05,0.0,9.10214099721,20.14767406219,12.73879740797,17.17970664914,59.168384,203.24882759782,5128.958464,2192.61082615,127.68456886,10.32413315,2.24006011,46.89609477,842.11079027
2008-11-01,1302.94751287237,76.03804889336,39.49600044859,0.95922295958,1419.440768,16.6781728514,62.72962097281,9.5784874463,141.15642375356,5.90004161772,219.364576,11.78455928963,9.4797061268,1676.747776,58.00226320278,481.44691196275,221.93416742296,17.48402544133,20.74201449067,97.87004756597,144.98558516706,94.95954775177,16.00162553555,18.43536995099,7.11649351223,92.10633583908,773.07488,41.43963643671,27.45617585162,42.17928778185,7.995249258,517.29594741277,68.99157033787,16.00079543579,127.93506000586,44.2098384377,31.09514043283,9.73042611092,70.51621748409,885.774976,32.47275900065,42.31210390098,1.33371839553,0.0,0.0,0.39965749017,0.13662291041,15.26289514107,1.42443421357,17.22361,136.27372910593,4182.293504,1669.63225101,141.09055702,33.58274082,2.71827422,43.94126134,680.60353753
2008-12-01,1000.81397408835,73.04250840258,31.06754590765,1.25005803741,1106.17408,12.45700894437,56.35100313381,7.68982940642,94.69030129826,7.07178636375,165.802928,13.03734307559,24.03235567743,1321.503744,18.44084772566,516.0526565326,168.25888806394,11.98755251911,17.07293050468,63.46408516387,138.38829277028,96.2962759389,24.82237059868,8.20296264465,4.37768590201,86.31083268189,652.310336,33.1284654763,20.96709730801,38.26755808947,8.72519169072,442.09316451461,49.3220395208,19.90900876154,95.81053055063,40.37059511501,37.31077202679,10.41818912558,43.60851208101,738.842816,9.59802752653,18.65264700589,1.31482642956,0.0,0.0,0.99781734229,0.14383083064,7.22081651909,2.67100825249,11.033473,101.29251202319,3457.001728,1301.97823212,114.71307445,10.6555744,1.64745743,40.25596783,629.18380894
2009-01-01,662.82158776014,42.05639506112,22.60798214994,0.87390969497,728.359872,20.42424648922,49.70691540115,7.691611167,80.24250421842,4.38081869859,142.021856,9.98024215895,9.49480088065,910.281024,19.1699561833,392.92625296952,218.64940353847,16.4188376056,17.33017041328,65.94819001826,63.73341706966,82.24342353419,16.49061714575,6.42358904319,5.01630536154,68.08925714117,584.653376,24.3101917271,24.15895092628,33.9214157406,0.0,408.81227319155,47.3919018222,18.48959314024,84.92111492657,28.17083763222,24.5482089198,6.7648484217,41.35513187115,660.453888,7.83753788141,18.56156954116,1.82788467217,0.0,0.005427,0.63593141996,0.04043430021,6.84086382039,2.87921466747,10.401871,95.871861197,2760.065536,903.60474376,95.50749541,8.54219705,2.48617714,42.4769181,483.29347981
2009-02-01,756.38268609067,150.53362788609,31.05287340402,0.44296006021,938.41216,24.45358977532,45.1435979541,4.52365858854,68.67959150365,4.46554560349,122.812392,8.99938013126,7.90188112272,1102.579456,19.97694153913,370.13119981729,124.81085335434,5.6405731389,12.37997636247,43.33972824547,44.29563742704,55.05284170151,9.66012047289,4.22487228583,4.19541229168,62.86647170691,398.989888,32.52341700621,28.80750866089,27.17311349211,0.0,311.3091696422,84.21537445655,8.90740088992,101.85339523181,32.45178724747,18.58909717327,4.89582612893,28.41314931699,590.6352,5.83974723183,17.43707241438,1.11151078603,0.0,0.0,0.36466051997,0.00868340999,6.78914087804,1.73805967063,8.900544,91.69088503025,2663.27296,1096.28572068,74.94512138,6.2622222,2.07109366,42.44217324,458.78773184
2009-03-01,892.79731112073,169.96212301542,30.0301464515,0.54111545192,1093.330688,17.07978401111,54.82421018436,6.22354233389,67.98761224249,7.4269223781,136.462288,11.58584234087,11.72973088617,1270.188288,16.06671315049,397.28725863201,162.32665498844,6.72324494326,24.79710326435,60.98998115249,60.11950941419,58.87251462035,11.25968167257,2.76877320889,4.52139833713,70.64803629473,499.36784,36.34093483326,23.04948415479,20.86822425193,0.0,336.79975088028,42.40548656356,12.2140990227,63.48576439843,37.32159352336,18.30566271315,4.62231809226,35.61562204882,550.770304,6.12406778582,17.57438845004,0.55149220381,0.0,0.0,0.4190871291,0.09791544002,9.52221208914,0.47947761133,10.518692,75.98913360664,2888.35584,1261.22254606,90.44685225,8.68775764,3.55160734,42.31609148,481.34158653
2009-04-01,851.63297280704,78.43810942426,32.17513503949,0.96589904554,963.212096,22.74998154971,46.09147282078,9.67630147288,88.47920195681,4.21014116366,148.45712,10.23077827241,12.06183191584,1156.711808,19.44364951547,323.34335450539,133.61095191092,9.04723545834,15.23519412982,58.54807566474,61.92224136606,61.73683350014,16.25700353213,6.53675101808,4.6664513396,61.23707777382,455.832864,27.03504679999,27.66920292188,27.71830739886,0.0,355.6642138823,41.79805759255,11.88583682431,63.00941499271,30.5010017681,22.13618947726,6.37331081792,29.91975805157,561.287808,4.60626585975,14.08415962279,0.81791925631,0.0,6.222e-05,0.70705931646,0.07193033027,11.43379977642,0.57894301181,12.791795,172.31420279184,2776.621312,1148.29046993,80.3052497,5.42229771,2.67974129,46.86720211,428.27769349
