web-scraper-order,web-scraper-start-url,Categoria_Electrodomesticos,Categoria_Electrodomesticos-href,Refrigeradores,Refrigeradores-href,Nombre_Producto,Nombre_Producto-href,Precio,Marca,Foto_Nevera-src
"1604780507-286","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua  Para Nevera LG  Adq36006101 Y Aire( Lt700p )","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=gXXLzr6rOK3tVKjW479gcyTHfhPmxl2tHvoHB32969lTTLcBJNvwQMOwoa%2Bm4QufDuDrn62VQCk%2FmzdA%2FTWusmsrZH2vNFLvLoylcH21iwjb6el7FjwaoktvFEuMogjJPG%2BgdXFmiCj7yrc%2BKqjsHrqvTEALdtdhzQC7jgb6oCum8tXtNR39g5ObX3EdlRgyWNS%2F4zrqqJDI%2FbmhBs7z715Oa1ge9BBOIPFi2kEzWDGC3oJW5cWCxhZuiMZmHHNfGImFpmSEDxvcZyMlVS5FgqOAtxcCxI7npK5m3O2czDbSxXrnWOrQgaJefk8BKVAKWP1oZ%2FsrX95PzpuFVgyqg2xBnmZ3Jimzb9xaXRymgqH1snPGZWuGYm8DZeXFvs%2F%2FKvXn0zi9Y0bgC39wS2RtQRkrJK%2BkuZDhRlIvCjQaQWeWzMlAZL53BpaLMiErU62m9dqwmHfKmTh7%2Fl9OMhBvLQUcD7ZQ5ECJ8N7SLKwFOPxpumyCp7oGDxh3EwmeeXFfE9GVFALwwh%2BxHPm%2BcNuDjP4PreLo0cUOCIAR2P2MSzYoirL0ghqGErxA4sBRQxvpxVXrMc1F23vpTPmgumG5sjS2k08Sae4NxvZL1k8IWLUjQiV3jpBGIuEh38%2BygeSFvF0tfvQ7nsD7IwRh0lALGMMW12hL%2BSJEEDnYYSuSZfUZo8K7JpyiYxioUUbMk4UO%2FdOPO9tpVdysU%2FErGgRf25ZmHjpQch%2FthqhPE2Dp%2BWsyG6%2BvwtmK1d7w368pvMuzteCr94jNFoP7Tgvbc9P2J2yp3DoKZa%2BOZtQ%2F%2BlzAmp1Bn4yXTH%2B15c7r8Fq5rtylmHQHW8LJcr28TI6be%2FNmutWDh5eild%2BbC4g88J6%2BYhVBGYSB7j8Xzzoo6dt7b31lEg1dTI7hg54IcdFsScuW%2FB1ooJpY8pmuAQg4zpGQvotvkSVNyVdD4nRkKApi%2Bi7eFp2cMn1q6Grlncu9uFdQGufVbZ%2F1iNYtBwGKY4Sbco6%2Bep8tf4duT00X2D3nimBB%2BXcCSI3vusPSsghpzNk41XJ4KQ%2F%2BpUbWWjbRTYfIFk8Kv%2BlmlYlj4B%2F5Kpvffs6rJVNcUQD%2FViLfnyc0mIZJTZjKRh%2FbE0it7uY7Rs5HqHljnjj184fV9d6kgP1VV9EmDc4BmvFLZIXFf2zzH%2F%2BM3f7gamJFeH9bCt28uzMzM%2FftN3BtcjUMizLTBGa9CcaBXqOM0Q05iEUJuZToZxahg5W6c7mq2UkmwqC7W29yRI70qJ%2BTTVy%2Bjk%2B%2FW7qrp%2BbvUHl8wcdbMKt7znhONQ8tLK2beiKVJs9PmBhyJRmgibftrMC%2Bdff%2FqtwFudi1URUDjosG0qc8maImUpqo9NgOwmyE7YixTY1pX2l06RFlFZmqjFl0LOgnzyiwrDMp6k1UvybMgX7JAYiciNiQgMyyNVl5c80%2BkFASdzIiQMjUjFVlcAp0kPFD1t3GlxDwIUAGxwNfeYZBgjDmC4u3uP2cDX45zFQY1m0%2Fu9PnSLtfUf4PLWApO%2FvPj9uIOgvO4mteMv0tyQxVR7lOXDmrN80m9fEGvUMVc1DlFQpuGqCdRpgBqBEaCWRVs3tKSRwF9Cj0jT1TIuW1UAqIzjV12LFVmDjU0TGZL3brEUsJHlNJLry9ocJ%2BROvE3SkcZ3AuK0ZgYIUbzLM4RttPuoZwk%2FJM%2B7VTnNxeAuMtLfxV%2BovN%2BOja9KMIErHLWfouAjioSTbYP8m9sRK4FSVXfTEKRmcYCLKSiQN%2B2V3xFvELNvJkze%2FzLHbAceBtiKWQRLF%2FSjT5ImG35ttqdSLywxO5Rmc13L%2FF6SCPvn%2F3%2BimRT1E%3D","","","https://http2.mlstatic.com/filtro-de-agua-para-nevera-lg-adq36006101-y-aire-lt700p--D_NQ_NP_924055-MCO31098575136_062019-O.webp"
"1604780476-259","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera A Gas Natural O Propano, 275 Litros","https://articulo.mercadolibre.com.co/MCO-455982882-nevera-a-gas-natural-o-propano-275-litros-_JM#position=38&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","60 cm",""
"1604780414-206","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Kitchenaid  W10790814 -w10413645a","https://articulo.mercadolibre.com.co/MCO-477112245-filtro-de-agua-para-nevera-kitchenaid-w10790814-w10413645a-_JM#position=55&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Whirlpool",""
"1604780610-380","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 312b  - Ref Cr 312 / 232l","https://articulo.mercadolibre.com.co/MCO-503894091-nevera-challenger-negra-no-frost-312b-ref-cr-312-232l-_JM#searchVariation=40455381968&position=1&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Challenger",""
"1604780494-276","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Samsung No Frost 298ltr Rt29k571js8 Inverter","https://articulo.mercadolibre.com.co/MCO-550241773-nevera-samsung-no-frost-298ltr-rt29k571js8-inverter-_JM#position=33&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-samsung-no-frost-298ltr-rt29k571js8-inverter-D_NQ_NP_928636-MCO41735344740_052020-O.webp"
"1604780494-274","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Samsung No Frost 298ltr Rt29k571js8 Inverter","https://articulo.mercadolibre.com.co/MCO-550241773-nevera-samsung-no-frost-298ltr-rt29k571js8-inverter-_JM#position=33&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.579.900","",""
"1604780439-227","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevera Whirlpool Kitchenaid W10295370a P4rfwb","https://articulo.mercadolibre.com.co/MCO-538081594-filtro-de-agua-nevera-whirlpool-kitchenaid-w10295370a-p4rfwb-_JM#position=48&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Whirlpool",""
"1604780435-224","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevecon LG  889lt D Exhibición","https://articulo.mercadolibre.com.co/MCO-562655378-nevecon-lg-889lt-d-exhibicion-_JM#position=49&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","LG",""
"1604780488-269","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua  Para Nevera LG  Adq36006101 Y Aire( Lt700p )","https://articulo.mercadolibre.com.co/MCO-451548167-filtro-de-agua-para-nevera-lg-adq36006101-y-aire-lt700p--_JM#position=35&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-para-nevera-lg-adq36006101-y-aire-lt700p--D_NQ_NP_924055-MCO31098575136_062019-O.webp"
"1604780464-246","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua  Samsung Da29 00020b","https://articulo.mercadolibre.com.co/MCO-477089889-filtro-de-agua-samsung-da29-00020b-_JM#position=42&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Samsung",""
"1604780420-213","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Refrigerador Vertical Industrial 2 Puertas 140cm Restaurante","https://articulo.mercadolibre.com.co/MCO-471944186-refrigerador-vertical-industrial-2-puertas-140cm-restaurante-_JM#position=53&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/refrigerador-vertical-industrial-2-puertas-140cm-restaurante-D_NQ_NP_616861-MCO31542416425_072019-O.webp"
"1604780516-292","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Samsung 394ltr No Frost Con Fabricador De Hielo Auto","https://articulo.mercadolibre.com.co/MCO-557651787-nevera-samsung-394ltr-no-frost-con-fabricador-de-hielo-auto-_JM#position=28&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Samsung",""
"1604780531-307","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 428 - Ref Cr 428 / 370l","https://articulo.mercadolibre.com.co/MCO-499643024-nevera-challenger-negra-no-frost-428-ref-cr-428-370l-_JM#position=24&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-challenger-negra-no-frost-428-ref-cr-428-370l-D_NQ_NP_835489-MCO41468646690_042020-O.webp"
"1604780594-364","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger No Frost Quantium 312 - Ref Cr 312 / 232l","https://articulo.mercadolibre.com.co/MCO-499634974-nevera-challenger-no-frost-quantium-312-ref-cr-312-232l-_JM#position=6&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-challenger-no-frost-quantium-312-ref-cr-312-232l-D_NQ_NP_994434-MCO41468640985_042020-O.webp"
"1604780545-319","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevecon Samsung Haf-cin/exp Da29-00020b","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=tMmgmjmKGORi7Yn4cidxA0vEb%2F9CvlaFZnqSd3o1C%2FHOo5B5%2Bh1TPr%2BDdB%2Fr5DFXILpSvzb6K7af8H3G3bvji9fekMzDjtscbUEy9x1kGQWlaDrs9zn7uurrUlWZvIwR6KBSgh5QknuWv6VpBNwH5SEsn6N%2FZ6KIyh3V8E8em2mLa2NWA8WD4CU4hQQtLjtHzHb2s7PopooeAY%2Bvg73u10gBZInOpmk6qSxhb3nchnPzLS2%2ByAerRxSXa4fTC1WHVTHJiJ36gDNsWSROv4IVaXU%2FFHNBy%2FzpeDLuea72COI%2Fwx6gIuZ6oTgd4kqVgIYI1GgsJMT3sDIHKNTYaJWdURXdfQDnMd3kkgjLa%2Bn76xKgpdG6XI7TmTsXMbTn%2Bu43jFIRCh399flRM27ISTifpGEuabs4E0Yx0S5Fq9vEJ%2F0HSzMLZGlegnlLh2QHyag5JOMEjj2IlSeA2s9yNyq7M%2FdZXYkBtdd5OPKgyEyKqhQ1L62tR8ZHlEzFPK9lALcc1Friq6VhjyAtx6kgJNaqjt3RoFjhLRUaKrhZ8vdn64NatkL4MqrbYkU3CxTEyiwS2OkfKXS10LTWPMFv8jhLG4FQXz%2F8vYfIYPAt27wSwrr18cZgQF2aNy5vNKd7RSOxrmrfPmRCpWyCFV%2F7Pqiu9vx%2Bt%2FWVSJ20puA4AhjSi6VWTXNkF6ATkcJH33ITbsFUkG9YAK5mjdeHf0LcbBlp2%2Ff32%2FaqD4U18pAo8Lv1EmGsRkmw5KNWqMbzDi4Pg4xmt%2B9J8S8HL75nVYTtYLkEqNUsb5jmv6AmCF1T%2BpM%2FeDuRa8iBdba6L4v3%2Bhh%2FBPytmWf7jqYnl4FLRdfBqJQJTzvnYD1GJOc%2BHEBJ0VGTvzdOB%2FLgzBXO4n43BcPzk7r3i0rIQvxoJPH0iDwSrnHsgcDv9qWx%2FqY55deVTGhun9KJkWrWWhq6h0idENazospTo5pYqoDpmZNSg25%2FsEixEFdIHI8kTu0qheBkSHezVQWwyKlYADMfwgIDR%2BUyi8ScOTdpY2%2BqrrAph%2FvQhFhCjbV%2Bs3PXrzJ9I5UzJ6ifI5bBOkS7zwgqWyQxT23rVfuDNNJCALD57yJToIaCuMddIzpVKMBENQ6ggNRuE6lLhPyK8%2B3lpi%2BYEzczpzSKQBpXIwB4BU2AFVXoTTzJo%2FUCX6JdGbtxy2NludW2uF6UCQPlwL6BaTpeLnuamXUjBK14%2FQFk4heh46ALqXXA8wgtMh64fXgi7od9UzG06dWKhfetz09ljfmjS%2BLbvE8j5lBIuFOX%2F8AETo4IMUTyL%2BcLzv94BxbZjVw60YRuErKUR5xBoffG1VKW8B9sOpcBeslUZP%2B%2FBrbXgKWmuG8QUqpTzuAV1D%2FVyA6FRR%2F1Q9M%2FIjjYrtektNmT2qP6MYFS9rxX6%2BoJZIQCCs8%2BEYcbTci7rS6%2F9bfFp6itwkHKHFO5dkeM7BiX4s7lh5CsLLjg7c3%2FCnEgm3VzjWlUxtUl3Z8Hbq%2F2RGdZLSalyHqZ5FHPhk2SNPhhlc68c%2BJz6QbHL%2FtBueDrymzPPpfHFHOU5N7zjJN3dip5oT%2F38IZ4eSfoyN%2F7BHnEkZTAs8QxLKtn6c1ZvQ5YKCZNCQoFR3zwOH6AYzkGhKWO4q%2BtcGopXlJsQLKr3pqUHSKkhkREW17JapGJvjg4r2wiyMC%2BnXd1YSwF8apeRgHXkuFBysKZ8n0X726IIXaRJfyqr2TbHg4D6VMCXFQ0q3fQMBAm8OMMUj%2BlRayxCCJF%2F7y7aOM9hF2EWny0EruI00s%2Bx9p7LcQvxnQ%2Fxyt6EaZxfFpyRIQB8f0WsVilr%2B%2Fsm%2F%2BWyQM%3D","139.900","",""
"1604780548-322","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevera LG Premium  5231ja2002a Adq729109","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=dI3s%2BxIcMosTu9bxwNQ8kNKBf8gSrSI4MnbU9L%2Bgf4RFTYp27kIt3kapwngaovkMi6PKT3jaznyssriCki6JPYOar%2FNda3DrJLBA9l6oHqfb5dbKl7XlJsFEx0lOocSV%2BsPulSkFPQpZONyzetJ%2FhzSsHDKe5S0UvwElHFy5kSHl4jLqBi%2FYcmu5yDvVHzfsrQwflvL76V6YyvYSrQ3Dy7C%2FC0Lc9FlOcpG0bQH%2BGUKfFG7wq%2BzcvLFfZdiS8TGBormJRG4FRAdztZ7GA5KwWER%2FfDeB2jrlfewoNc33%2BmY1WtDipip1VpYYVghBycVU7zdgNNel%2BMlQizrAkfDrYRxYRcfQht%2BfvDYszHRO9xemj4yCEOImCQzVhXHFQH4kWS8vKSFiOCHs2ZLCBXhBXiOABpqMeRv5n4KcAiQa8RBhUImjpc9hrQAJVo9MvHVN2hRQmjn7Uz1HBs6oV0a46GoRfEq0nKZFdQkP8y5gHJ9HRYU%2B6%2B8NPmPcraPmQ3WS%2FcqaOcsYthuuKxxlv8kF%2F%2F%2BwM4UhXlXNMij2MiYdL%2BTccxV%2B5HgMCYSUHn%2F%2F4%2BJElzTrJ6gRAKmpkSVkUduFXtMReKGlMnjccRQ%2FYzzplcQH34kKWek21fFw51JgyATso%2FW%2Fow3X%2FVtw55s8bFnDFXWgM3zU6kUBt5hGexmMYjmxg%2BdwJe9FxuAZVhtCzq8vZaMUQALBVOXMqda2HrnI28mUEcQwpyzBLN7HF16UNhix6h48LUOGuRO%2BIYvLMsdSqXItXn4RtfDZWx3p4bjO2ZcjbizlcehAEcy9iRqewTXwwwPyAwL8XEj%2FKMvwsONOj3A99KnkECibc6S4gk1ZgpixTO5vvmZplb5ub0aacn8Fp3vkRGccvrFv7z15DgoF4BRDQBj%2FDcUu%2FmsYPeH9BvR15Y8EHGBCTNIGyVat5PBJxVEi7mw7%2FExAkdQ%2B5ZanAEywryXIHPLx3wW8HgA8QchHiKcSrZN7db466dfwTsLdJ%2FlbZkgfDo2QFx%2FwbhGJbPDsL03MKhlFXs4znAxbWDwpcz0ieiCmAIBnp2Re%2FhUdTkrPQTo7lRM8QfO9XWSjU4X8AqYGlda%2BP3%2FSIhBLwmThJkymDob92Mtjs%2FetazKLncZ5BbcjEj111VtwGv7N8xkHSsn%2FXk%2BCgv9u510LXJFcAgMNRmeL1Nj1XIN9yEl3JiDH8bfr05trW4YIVru8gAS2bcCy770%2FeOwMyfSmMDfS9byD2VhqWryxbi6oZcxerbhjpuDS3mW%2BxgbAOIkWntxZdPrX6cSDhe47xalRfp5KcuYqtGgwVYeOVijxAJCEA7nzE7eIKFthu1WZ%2FnVSlUAcG34Xv3y%2FZWkxB0QemHC%2FjjuUZ6BPOh9%2FCDwhtQ9ogVegJXGl4tyBbQFV%2FMVo%2FYkwEThFxOvpkScCBbEgvxe8SuJCW45K2ffaoFY%2Fdrev%2FhivuBvQs9G3gwDafqZIosZ0bC6C%2BdiZkjQLUeBnVD%2FCj4sLtkIhJ2h146r%2BT%2FGClhEMhNwhcmlgx39Y6gzioxaOI2ipDodhiEGRZRaqBz%2Bg2YBILw5Dis6ffaCcdCtBUAqTbGKA%2BJ7fWfmi2tgxVYO5GZACEr4Fm2hV8TE5fdrf3xiPTz1po%2FGVtEddGYT8AIX0PCVRPTyULpklgU3Xx1PYv26uo3p%2BE8W14XigK4tN91JdoNZOXQl7kd20hUGMLmkKYvJ5biZP0vDo4fZe50IQXjePyVyRHubFC%2BBE2eC2TM0ajxO0CXqcrqh2mPPg0BFNaNHNerWd4jIeneR%2BFCqxgjz0jw6eQvaR5%2FTmMUorf0300TiTbfCD","110.000","",""
"1604780435-225","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevecon LG  889lt D Exhibición","https://articulo.mercadolibre.com.co/MCO-562655378-nevecon-lg-889lt-d-exhibicion-_JM#position=49&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevecon-lg-889lt-d-exhibicion-D_NQ_NP_790346-MCO41836033461_052020-O.webp"
"1604780520-295","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Refrigerador No Frost Electrolux Dw42x 2 Puertas 386 Litros","https://articulo.mercadolibre.com.co/MCO-511272898-refrigerador-no-frost-electrolux-dw42x-2-puertas-386-litros-_JM#position=27&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.599.900","",""
"1604780414-207","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Kitchenaid  W10790814 -w10413645a","https://articulo.mercadolibre.com.co/MCO-477112245-filtro-de-agua-para-nevera-kitchenaid-w10790814-w10413645a-_JM#position=55&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-para-nevera-kitchenaid-w10790814-w10413645a-D_NQ_NP_895668-MCO31005638332_062019-O.webp"
"1604780428-217","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Samsung","https://articulo.mercadolibre.com.co/MCO-480596819-filtro-de-agua-para-nevera-samsung-_JM#position=51&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","110.000","",""
"1604780537-313","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Congelador Horizontal Electrolux Efcc20c3hqw Blanco 200l","https://articulo.mercadolibre.com.co/MCO-511209745-congelador-horizontal-electrolux-efcc20c3hqw-blanco-200l-_JM#searchVariation=39799928303&position=22&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Electrolux",""
"1604780498-278","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Himalaya 447 Litros Haceb - Panel Digital Touch -inox","https://articulo.mercadolibre.com.co/MCO-543771787-nevera-himalaya-447-litros-haceb-panel-digital-touch-inox-_JM#searchVariation=47134246852&position=32&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.862.910","",""
